0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
AC20-0016917,CT,0,0,0,0,10/23/20 6:48, JORDAN RD ,Mineral Ave,Centennial,CO,80112,10,R28,-104.80624,39.574061,,600,F,S,3,,,A42,10/23/20 6:48,,1,1,ct4,0,N,0,,,0,3,32,32,32,3,4,1,2,ICY,4,NONE,10/23/20 6:00,,,,,,,,3,1,N,DRIVING TOO FAST FOR CONDITIONS,7,0,1,3,3,B,3,B,5,B,0,0,0,0,,,,,,,,,1,1,1,0,0,Y,7,1,16,45,50,1,OTHER FACTOR,12,NONE,5,2,,I was notified of a non injury crash at 7900 S Jordan Rd.&nbsp; I arrived on scene and observed the defendants truck had damage to the rear of the vehicle and was pinned against a tree.&nbsp; The vehicle hit the tree with enough force to uproot the tree.&nbsp; Another tree was hit before the second tree and had visible damage as well.&nbsp; The defendant stated she had hit an icy spot and carreened off the road hitting the first tree which spun the vehicle around.&nbsp; The front end of the vehicle then hit the second tree and came to rest.&nbsp; The defendant stated she had on injuries.
AC20-0016938,CT,0,0,0,0,10/23/20 15:40, E Arapahoe Rd,S JORDAN RD,Centennial,CO,80012,10,R458,-104.820941,39.595026,,600,F,W,2,88,,T84,10/23/20 15:40,,1,2,4,0,N,0,N,0,0,1,7,,7,3,3,1,2,DRY,1,NONE,,,,,,,,,3,1,N,FOLLOWING TOO CLOSELY,142,0,1,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,1,1,1,0,0,N,9,3,1,55,5,13,DRIVER FATIGUE,,NONE,,,,"BOTH TUs IN HEAVY TRAFFIC E/B ARAPAHOE RD APPROACHING LIGHT FOR S JORDAN RD, #3 LANE.&nbsp; TU2 STOPPED IN TRAFFIC FOR RED LIGHT; TU1 DID NOT AND COLLIDED WITH TU2 IN THE REAR.&nbsp; TU1 STATED HE HAD ""BLANKED OUT"" FOR A MINUTE AND NOT NOTICED TU2 HAD STOPPED.&nbsp; NO INJURIES REPORTED.&nbsp;"
AC20-0016938,CT,0,0,0,0,10/23/20 15:40, E Arapahoe Rd,S JORDAN RD,Centennial,CO,80012,10,R458,-104.820941,39.595026,,600,F,W,2,88,,T84,10/23/20 15:40,,1,2,4,0,N,0,N,0,0,1,7,,7,3,3,1,2,DRY,1,NONE,,,,,,,,,3,2,N,,,0,1,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,2,1,1,0,0,N,9,3,3,55,0,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,,"BOTH TUs IN HEAVY TRAFFIC E/B ARAPAHOE RD APPROACHING LIGHT FOR S JORDAN RD, #3 LANE.&nbsp; TU2 STOPPED IN TRAFFIC FOR RED LIGHT; TU1 DID NOT AND COLLIDED WITH TU2 IN THE REAR.&nbsp; TU1 STATED HE HAD ""BLANKED OUT"" FOR A MINUTE AND NOT NOTICED TU2 HAD STOPPED.&nbsp; NO INJURIES REPORTED.&nbsp;"
AC20-0017000,AC,1,0,0,0,10/24/20 21:35,17600 E ARAPAHOE RD,,Foxfield,CO,80016,10,FOX_FOX1_62_6215,-104.7830614,39.59355681,,,,,2,88,,C61,10/27/20 13:40,,1,1,6,0,Y,0,N,0,0,1,15,,15,3,4,1,1,DRY,4,NONE,,,,,,,,,1,,N,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Report Amended to add Driver 1 info.
AC20-0017000,AC,1,0,0,0,10/24/20 21:35,17600 E ARAPAHOE RD,,Foxfield,CO,80016,10,FOX_FOX1_62_6215,-104.7830614,39.59355681,,,,,2,88,,C61,10/27/20 13:40,,1,1,6,0,Y,0,N,0,0,1,15,,15,3,4,1,1,DRY,4,NONE,,,,,,,,,1,,N,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Report Amended to add Driver 1 info.
AC20-0017000,AC,1,0,0,0,10/24/20 21:35,17600 E ARAPAHOE RD,,Foxfield,CO,80016,10,FOX_FOX1_62_6215,-104.7830614,39.59355681,,,,,2,88,,C61,10/27/20 13:40,,1,1,6,0,Y,0,N,0,0,1,15,,15,3,4,1,1,DRY,4,NONE,,,,,,,,,1,,N,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Report Amended to add Driver 1 info.
AC20-0017000,AC,1,0,0,0,10/24/20 21:35,17600 E ARAPAHOE RD,,Foxfield,CO,80016,10,FOX_FOX1_62_6215,-104.7830614,39.59355681,,,,,2,88,,C61,10/27/20 13:40,,1,1,6,0,Y,0,N,0,0,1,15,,15,3,4,1,1,DRY,4,NONE,,,,,,,,,3,1,N,Careless Driving,139,0,1,0,0,B,3,A,1,A,0,0,0,0,,,,,,,,,1,1,,0,0,N,5,7,11,55,,17,Careless Driving,,,,,,Report Amended to add Driver 1 info.
AC20-0017000,AC,1,0,0,0,10/24/20 21:35,17600 E ARAPAHOE RD,,Foxfield,CO,80016,10,FOX_FOX1_62_6215,-104.7830614,39.59355681,,,,,2,88,,C61,10/27/20 13:40,,1,1,6,0,Y,0,N,0,0,1,15,,15,3,4,1,1,DRY,4,NONE,,,,,,,,,5,2,N,,,0,,,,G,4,B,,,,0,0,2,,,,,,,,,2,3,1,0,0,,13,7,1,55,,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,,Report Amended to add Driver 1 info.
AC20-0017055,CT,0,0,0,0,10/26/20 7:42,7300 E Dry Creek Rd,,Centennial,CO,80112,10,R251,-104.904267,39.580525,,,,,3,,,A31,10/26/20 7:42,CO 0031000,1,2,31,0,Y,0,,,0,1,8,,8,3,1,2,2,"SNOWY,ICY",1,SNOW/SLEET/HAIL,,,,,,,,,3,1,N,,,0,1,0,0,B,1,A,1,A,0,0,0,3,,,,,,,,,1,1,1,0,0,,5,7,1,40,30,6,,,,,,,"<p><span style=""font-size:14.0pt;line-height:107%;font-family:'Times New Roman',serif;"">Veh 1 traveling westbound number 2 lane approximately 25-30 mph.<span>&nbsp; </span>Driver 1 stated light was green upon entering intersection. Veh 2 traveling east in turn lane to turn north struck Veh 1 rear passenger door. <span>&nbsp;</span>Driver of Veh 2 does stated that he was in the intersection on a yellow and began making the turn when Veh 1 disregarded a red light as Veh 2 as Veh 2 was clearing the intersection.</span></p><p><span style=""font-size:14.0pt;line-height:107%;font-family:'Times New Roman',serif;"">Driver 1 complained of nausea and dizziness.<span>&nbsp; </span>Driver 1 was able to move his vehicle into parking lot at South Metro Fire, but fell striking head and back on ground after accident.</span></p><p><span style=""font-size:14.0pt;line-height:107%;font-family:'Times New Roman',serif;"">Based on no independent witness no citation issued.</span></p>"
AC20-0017055,CT,0,0,0,0,10/26/20 7:42,7300 E Dry Creek Rd,,Centennial,CO,80112,10,R251,-104.904267,39.580525,,,,,3,,,A31,10/26/20 7:42,CO 0031000,1,2,31,0,Y,0,,,0,1,8,,8,3,1,2,2,"SNOWY,ICY",1,SNOW/SLEET/HAIL,,,,,,,,,3,2,N,,,0,1,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,2,1,1,0,0,,5,3,5,40,10,3,,,,,,,"<p><span style=""font-size:14.0pt;line-height:107%;font-family:'Times New Roman',serif;"">Veh 1 traveling westbound number 2 lane approximately 25-30 mph.<span>&nbsp; </span>Driver 1 stated light was green upon entering intersection. Veh 2 traveling east in turn lane to turn north struck Veh 1 rear passenger door. <span>&nbsp;</span>Driver of Veh 2 does stated that he was in the intersection on a yellow and began making the turn when Veh 1 disregarded a red light as Veh 2 as Veh 2 was clearing the intersection.</span></p><p><span style=""font-size:14.0pt;line-height:107%;font-family:'Times New Roman',serif;"">Driver 1 complained of nausea and dizziness.<span>&nbsp; </span>Driver 1 was able to move his vehicle into parking lot at South Metro Fire, but fell striking head and back on ground after accident.</span></p><p><span style=""font-size:14.0pt;line-height:107%;font-family:'Times New Roman',serif;"">Based on no independent witness no citation issued.</span></p>"
AC20-0017071,CT,0,0,0,0,10/26/20 12:35,S Colorado Blvd ,E Easter Ave,Centennial,CO,80122,10,R323,-104.941488,39.588279,,,,,3,,,T89,10/26/20 12:35,,1,1,3,0,,0,,,0,3,39,,39,3,1,1,2,ICY,1,SNOW/SLEET/HAIL,,,,,,,,,3,1,Y,Too Fast For Conditions,1103,0,1,0,0,B,1,A,3,B,0,0,0,0,,,,,,,,,1,1,1,0,0,,9,5,1,40,,,,,,,,ORIGINAL REPORT,"<p>V1 was S/B S Colorado Blvd in the number one lane. There was a car in front of him that slowed to turn on Easter. V1 stated he swerved to avoid vehicle, lost control of his vehicle and struck a utility poll on the southwest corner of Colorado and Easter.&nbsp;</p><p>The roads were slushy, wet and snow packed due to a winter storm that occurred over night</p>"
AC20-0017143,CT,0,0,0,0,10/27/20 13:14,E ARAPAHOE RD ,S LIMA ST,Centennial,CO,80112,10,R488,-104.857447,39.595059,,,,,2,88,,T84,10/27/20 13:14,,1,3,4,0,N,0,N,2,0,1,7,,7,3,1,2,2,SLUSHY,1,NONE,,,,,,,,,3,1,N,,,0,1,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,1,1,1,0,0,N,5,1,5,55,10,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,,"<p>ALL THREE TUs MAKING A LEFT TURN ON A GREEN TURN ARROW FROM N/B LIMA ST TO W/B ARAPAHOE RD.&nbsp; TU3 WAS LEADING.&nbsp; WHILE TURNING, A PEDESTRIAN RAN OUT , CROSSING AGAINST THE LIGHT, CAUSING TU3 TO STOP ABRUPTLY TO AVOID HITTING HIM.&nbsp; TU1 &amp; TU2 COULD NOT STOP ON THE SLUSHY STREET AND COLLIDED WITH ONE OTHER AND TU3.&nbsp; NO INJURIES REPORTED.&nbsp;</p><p></p>"
AC20-0017143,CT,0,0,0,0,10/27/20 13:14,E ARAPAHOE RD ,S LIMA ST,Centennial,CO,80112,10,R488,-104.857447,39.595059,,,,,2,88,,T84,10/27/20 13:14,,1,3,4,0,N,0,N,2,0,1,7,,7,3,1,2,2,SLUSHY,1,NONE,,,,,,,,,3,2,N,,,0,1,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,2,1,1,0,0,Y,7,1,1,55,15,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,,"<p>ALL THREE TUs MAKING A LEFT TURN ON A GREEN TURN ARROW FROM N/B LIMA ST TO W/B ARAPAHOE RD.&nbsp; TU3 WAS LEADING.&nbsp; WHILE TURNING, A PEDESTRIAN RAN OUT , CROSSING AGAINST THE LIGHT, CAUSING TU3 TO STOP ABRUPTLY TO AVOID HITTING HIM.&nbsp; TU1 &amp; TU2 COULD NOT STOP ON THE SLUSHY STREET AND COLLIDED WITH ONE OTHER AND TU3.&nbsp; NO INJURIES REPORTED.&nbsp;</p><p></p>"
AC20-0017143,CT,0,0,0,0,10/27/20 13:14,E ARAPAHOE RD ,S LIMA ST,Centennial,CO,80112,10,R488,-104.857447,39.595059,,,,,2,88,,T84,10/27/20 13:14,,1,3,4,0,N,0,N,2,0,1,7,,7,3,1,2,2,SLUSHY,1,NONE,,,,,,,,,3,3,N,,,0,1,1,0,B,1,A,1,A,0,0,0,0,,,,,,,,,3,1,1,0,0,N,9,1,5,55,0,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,,"<p>ALL THREE TUs MAKING A LEFT TURN ON A GREEN TURN ARROW FROM N/B LIMA ST TO W/B ARAPAHOE RD.&nbsp; TU3 WAS LEADING.&nbsp; WHILE TURNING, A PEDESTRIAN RAN OUT , CROSSING AGAINST THE LIGHT, CAUSING TU3 TO STOP ABRUPTLY TO AVOID HITTING HIM.&nbsp; TU1 &amp; TU2 COULD NOT STOP ON THE SLUSHY STREET AND COLLIDED WITH ONE OTHER AND TU3.&nbsp; NO INJURIES REPORTED.&nbsp;</p><p></p>"
AC20-0017153,CT,0,0,0,0,10/27/20 16:33,S Himalaya St,E Chenango Dr,Centennial,CO,80015,10,R122,-104.754374,39.626548,,,,,3,,,T85,10/27/20 16:33,,1,2,7,0,,0,,,0,1,8,,8,3,1,1,2,DRY,1,NONE,,,,,,,,,3,1,N,Failed to yield ROW,371,0,1,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,1,1,1,0,0,,9,1,11,35,10,3,NO APPARENT CONTRIBUTING FACTOR,,,,,,"V1 was W/B on E. Chenango Ave to make a right turn onto N/B S. Himalaya St. V2 was N/B on Himalaya proceeding through a green solid light. D1 stated that she didn't see V2 and that there had been sun glare. D1 then stated that as she went to merge onto Himalaya from the right turn lane, she was struck by V2.&nbsp;"
AC20-0017153,CT,0,0,0,0,10/27/20 16:33,S Himalaya St,E Chenango Dr,Centennial,CO,80015,10,R122,-104.754374,39.626548,,,,,3,,,T85,10/27/20 16:33,,1,2,7,0,,0,,,0,1,8,,8,3,1,1,2,DRY,1,NONE,,,,,,,,,3,2,N,,,0,1,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,2,1,1,0,0,,9,1,1,35,40,0,NO APPARENT CONTRIBUTING FACTOR,,,,,,"V1 was W/B on E. Chenango Ave to make a right turn onto N/B S. Himalaya St. V2 was N/B on Himalaya proceeding through a green solid light. D1 stated that she didn't see V2 and that there had been sun glare. D1 then stated that as she went to merge onto Himalaya from the right turn lane, she was struck by V2.&nbsp;"
AC20-0017160,CT,0,0,0,0,10/27/20 17:28,S Yosemite St,E Arapahoe Rd,Centennial,CO,80112,10,R423,-104.888904,39.594838,,,,,3,,,T85,10/27/20 17:28,,1,2,3,0,,0,,,0,1,7,,7,3,1,1,2,DRY,1,NONE,,,,,,,,,3,1,N,Following too closely,142,0,1,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,1,1,1,0,0,,5,1,1,35,15,13,NO APPARENT CONTRIBUTING FACTOR,,,,,,V1 &amp; V2 were in the #2 N/B left turn lane of S. Yosemite St. at E. Arapahoe Rd. D2 stated the left turn arrow turned yellow so he began to slow and stop for the upcoming red turn arrow. D1 stated that he was unable to stop before colliding with V2. The front of V1 collided with the rear of V2.&nbsp;
AC20-0017160,CT,0,0,0,0,10/27/20 17:28,S Yosemite St,E Arapahoe Rd,Centennial,CO,80112,10,R423,-104.888904,39.594838,,,,,3,,,T85,10/27/20 17:28,,1,2,3,0,,0,,,0,1,7,,7,3,1,1,2,DRY,1,NONE,,,,,,,,,3,2,N,,,0,1,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,2,1,1,0,0,,5,1,2,35,10,0,NO APPARENT CONTRIBUTING FACTOR,,,,,,V1 &amp; V2 were in the #2 N/B left turn lane of S. Yosemite St. at E. Arapahoe Rd. D2 stated the left turn arrow turned yellow so he began to slow and stop for the upcoming red turn arrow. D1 stated that he was unable to stop before colliding with V2. The front of V1 collided with the rear of V2.&nbsp;
AC20-0017163,CT,0,0,0,0,10/27/20 18:24,20901 E SMOKY HILL RD,S PICADILLY ST,Centennial,CO,80015,10,CT_CT7_71_7118,-104.7440734,39.60789074,,,,,3,,,T88,10/27/20 18:24,,1,2,7,0,Y,0,,,0,1,6,,6,1,1,1,2,DRY,3,NONE,,,,,,,,,3,1,N,FLD ROW LEFT TURN,278,0,1,0,0,B,1,A,3,F,0,0,0,0,,,,,,,,,1,1,1,0,0,Y,5,3,5,40,,3,Careless Driving,,NONE,,,ORIGINAL REPORT,"<p>TU1 WAS EB SMOKY HILL RD IN #2 LEFT TURN LANE FOR NB PICADILLY.&nbsp; TU2 WB SMOKY HILL RD, LANE #2 MOVING STRAIGHT.&nbsp; TU1 MADE LEFT TURN IN FRONT OF TU2.&nbsp; BOTH VEHICLES COLLIDED.&nbsp; RESCUE ARRIVED ON SCENE AND TRANSPORTED DRIVER OF TU2 FOR EVALUATION.&nbsp; DRIVER OF TU1 STATED HE MADE TURN ON YELLOW LIGHT.&nbsp; TWO WITNESSES AT SCENE STATED THAT BOTH DIRECTIONS, EB AND WB, WERE GREENBALL LIGHTS AT THE TIME OF THE ACCIDENT.&nbsp; SKYRIDGE MEDICAL PERSONNEL LATER DETERMINED THAT DRIVER OF TU2 SUFFERED A FRACTURED STERNUM AS RESULT OF ACCIDENT.</p><p></p>"
AC20-0017163,CT,0,0,0,0,10/27/20 18:24,20901 E SMOKY HILL RD,S PICADILLY ST,Centennial,CO,80015,10,CT_CT7_71_7118,-104.7440734,39.60789074,,,,,3,,,T88,10/27/20 18:24,,1,2,7,0,Y,0,,,0,1,6,,6,1,1,1,2,DRY,3,NONE,,,,,,,,,3,2,N,,,0,1,0,0,B,1,A,3,F,0,0,0,3,,,,,,,,,2,1,1,0,0,Y,9,7,1,40,40,0,,,NONE,,,ORIGINAL REPORT,"<p>TU1 WAS EB SMOKY HILL RD IN #2 LEFT TURN LANE FOR NB PICADILLY.&nbsp; TU2 WB SMOKY HILL RD, LANE #2 MOVING STRAIGHT.&nbsp; TU1 MADE LEFT TURN IN FRONT OF TU2.&nbsp; BOTH VEHICLES COLLIDED.&nbsp; RESCUE ARRIVED ON SCENE AND TRANSPORTED DRIVER OF TU2 FOR EVALUATION.&nbsp; DRIVER OF TU1 STATED HE MADE TURN ON YELLOW LIGHT.&nbsp; TWO WITNESSES AT SCENE STATED THAT BOTH DIRECTIONS, EB AND WB, WERE GREENBALL LIGHTS AT THE TIME OF THE ACCIDENT.&nbsp; SKYRIDGE MEDICAL PERSONNEL LATER DETERMINED THAT DRIVER OF TU2 SUFFERED A FRACTURED STERNUM AS RESULT OF ACCIDENT.</p><p></p>"
AC20-0017162,CT,0,0,0,0,10/27/20 18:29,6000 S PARKER RD,,Centennial,CO,80016,10,R81,-104.809517,39.608383,,,,,2,83,,T85,10/27/20 18:29,,1,2,6,0,,0,,,0,1,7,,7,3,4,1,1,DRY,4,NONE,,,,,,,,,4,1,Y,,,0,6,,,E,1,A,1,A,0,,,0,,,,,,,,,1,1,2,0,0,Y,5,1,1,55,45,13,NO APPARENT CONTRIBUTING FACTOR,,,,,,Both V1 &amp; V2 were N/B in lane 3 on S. Parker Rd. D2 stated the vehicle in front of him slammed on their brakes so he also braked hard. D1 stated that she noticed V2 hit his brakes and she was unable to stop before colliding with V2.&nbsp;
AC20-0017162,CT,0,0,0,0,10/27/20 18:29,6000 S PARKER RD,,Centennial,CO,80016,10,R81,-104.809517,39.608383,,,,,2,83,,T85,10/27/20 18:29,,1,2,6,0,,0,,,0,1,7,,7,3,4,1,1,DRY,4,NONE,,,,,,,,,3,1,N,Following too closely,142,0,1,0,0,B,1,A,2,B,0,0,0,0,,,,,,,,,1,1,2,0,0,Y,5,1,1,55,45,13,NO APPARENT CONTRIBUTING FACTOR,,,,,,Both V1 &amp; V2 were N/B in lane 3 on S. Parker Rd. D2 stated the vehicle in front of him slammed on their brakes so he also braked hard. D1 stated that she noticed V2 hit his brakes and she was unable to stop before colliding with V2.&nbsp;
AC20-0017162,CT,0,0,0,0,10/27/20 18:29,6000 S PARKER RD,,Centennial,CO,80016,10,R81,-104.809517,39.608383,,,,,2,83,,T85,10/27/20 18:29,,1,2,6,0,,0,,,0,1,7,,7,3,4,1,1,DRY,4,NONE,,,,,,,,,3,2,Y,,,0,1,0,0,B,0,A,1,A,0,0,0,0,,,,,,,,,2,1,1,0,0,N,9,1,1,55,40,0,NO APPARENT CONTRIBUTING FACTOR,,,,,,Both V1 &amp; V2 were N/B in lane 3 on S. Parker Rd. D2 stated the vehicle in front of him slammed on their brakes so he also braked hard. D1 stated that she noticed V2 hit his brakes and she was unable to stop before colliding with V2.&nbsp;
AC20-0017249,CT,0,0,0,0,10/29/20 7:54,E SMOKY HILL RD ,S HIMALAYA ST,Centennial,CO,80015,10,R112,-104.755492,39.612015,,,,,3,,,T84,10/29/20 7:54,,1,2,7,0,N,0,N,0,0,1,8,,8,1,1,1,2,DRY,1,NONE,,,,,,,,,3,1,N,TAKING ROW / LEFT TURN,278,0,1,0,0,B,1,A,2,B,0,0,0,0,,,,,,,,,1,1,1,0,0,Y,9,3,5,40,25,3,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,,"TU1 E/B SMOKY HILL RD MAKING A LEFT TURN ON A FLASHING YELLOW TURN ARROW.&nbsp; TU1 HAD AM SUN IN HER FACE AND TURNED IN FRONT OF TU2, WHO WAS W/B ON A GREEN LIGHT.&nbsp; &nbsp;TU1 COLLIDED WITH TU2 CAUSING TU1 TO SEPARATE AND ROTATE BEFORE COMING TO REST.&nbsp; DRIVER AND PASSENGER TU2 COMPLAINTS OF INJURY - REFUSED TRANSPORT."
AC20-0017249,CT,0,0,0,0,10/29/20 7:54,E SMOKY HILL RD ,S HIMALAYA ST,Centennial,CO,80015,10,R112,-104.755492,39.612015,,,,,3,,,T84,10/29/20 7:54,,1,2,7,0,N,0,N,0,0,1,8,,8,1,1,1,2,DRY,1,NONE,,,,,,,,,4,2,Y,,,0,6,,,E,1,A,4,F,0,,,1,,,,,,,,,2,1,1,0,0,Y,9,7,1,40,40,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,,"TU1 E/B SMOKY HILL RD MAKING A LEFT TURN ON A FLASHING YELLOW TURN ARROW.&nbsp; TU1 HAD AM SUN IN HER FACE AND TURNED IN FRONT OF TU2, WHO WAS W/B ON A GREEN LIGHT.&nbsp; &nbsp;TU1 COLLIDED WITH TU2 CAUSING TU1 TO SEPARATE AND ROTATE BEFORE COMING TO REST.&nbsp; DRIVER AND PASSENGER TU2 COMPLAINTS OF INJURY - REFUSED TRANSPORT."
AC20-0017249,CT,0,0,0,0,10/29/20 7:54,E SMOKY HILL RD ,S HIMALAYA ST,Centennial,CO,80015,10,R112,-104.755492,39.612015,,,,,3,,,T84,10/29/20 7:54,,1,2,7,0,N,0,N,0,0,1,8,,8,1,1,1,2,DRY,1,NONE,,,,,,,,,3,2,N,,,0,1,0,0,B,1,A,3,F,0,0,0,1,,,,,,,,,2,1,1,0,0,Y,9,7,1,40,40,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,,"TU1 E/B SMOKY HILL RD MAKING A LEFT TURN ON A FLASHING YELLOW TURN ARROW.&nbsp; TU1 HAD AM SUN IN HER FACE AND TURNED IN FRONT OF TU2, WHO WAS W/B ON A GREEN LIGHT.&nbsp; &nbsp;TU1 COLLIDED WITH TU2 CAUSING TU1 TO SEPARATE AND ROTATE BEFORE COMING TO REST.&nbsp; DRIVER AND PASSENGER TU2 COMPLAINTS OF INJURY - REFUSED TRANSPORT."
AC20-0017250,CT,0,0,0,0,10/29/20 8:44,E Smoky Hill Rd ,E ORCHARD RD,Centennial,CO,80015,10,R112,-104.755492,39.612015,,,,,3,,,T83,10/29/20 8:44,CT,1,2,7,0,N,0,N,0,0,1,6,,6,1,3,1,2,DRY,1,NONE,,,,,,,,,3,1,N,CARELESS DRIVING ,139,0,1,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,1,1,1,0,0,Y,7,7,5,40,,17,Careless Driving,,NONE,,,ORIGINAL REPORT,"<p>V1 WAS DRIVING WB E SMOKEY HILL RD TURNING SB (LEFT) ONTO E ORCHARD RD</p><p>V2 WAS DRIVING EB 2 LANE E SMOKEY HILL RD CROSSING E ORCHARD RD V1 TURBNED LEFT INTO VEHICLE 2</p><p>V2 PASSENGER COMPLAINT OF INJURIES, FACE PAIN, NECK, BACK, BOTH LOWE LEGS. TRANSPORED VIA AMBULANCE TO SOUTHLANDS ER</p>"
AC20-0017250,CT,0,0,0,0,10/29/20 8:44,E Smoky Hill Rd ,E ORCHARD RD,Centennial,CO,80015,10,R112,-104.755492,39.612015,,,,,3,,,T83,10/29/20 8:44,CT,1,2,7,0,N,0,N,0,0,1,6,,6,1,3,1,2,DRY,1,NONE,,,,,,,,,3,2,N,,,0,1,0,0,B,1,A,3,F,0,0,0,0,,,,,,,,,2,1,2,0,0,Y,9,3,1,40,,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,ORIGINAL REPORT,"<p>V1 WAS DRIVING WB E SMOKEY HILL RD TURNING SB (LEFT) ONTO E ORCHARD RD</p><p>V2 WAS DRIVING EB 2 LANE E SMOKEY HILL RD CROSSING E ORCHARD RD V1 TURBNED LEFT INTO VEHICLE 2</p><p>V2 PASSENGER COMPLAINT OF INJURIES, FACE PAIN, NECK, BACK, BOTH LOWE LEGS. TRANSPORED VIA AMBULANCE TO SOUTHLANDS ER</p>"
AC20-0017250,CT,0,0,0,0,10/29/20 8:44,E Smoky Hill Rd ,E ORCHARD RD,Centennial,CO,80015,10,R112,-104.755492,39.612015,,,,,3,,,T83,10/29/20 8:44,CT,1,2,7,0,N,0,N,0,0,1,6,,6,1,3,1,2,DRY,1,NONE,,,,,,,,,4,2,N,,,0,3,0,0,B,1,A,3,F,0,0,0,1,,,,,,,,,2,1,2,0,0,Y,9,3,1,40,,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,ORIGINAL REPORT,"<p>V1 WAS DRIVING WB E SMOKEY HILL RD TURNING SB (LEFT) ONTO E ORCHARD RD</p><p>V2 WAS DRIVING EB 2 LANE E SMOKEY HILL RD CROSSING E ORCHARD RD V1 TURBNED LEFT INTO VEHICLE 2</p><p>V2 PASSENGER COMPLAINT OF INJURIES, FACE PAIN, NECK, BACK, BOTH LOWE LEGS. TRANSPORED VIA AMBULANCE TO SOUTHLANDS ER</p>"
AC20-0017011,CT,0,0,0,0,10/25/20 3:28,Mm 196 I25 Nb,I25 NB DRY CREEK OFF RAMP/DRY CREEK I25 NB ON RAMP,Centennial,CO,80112,10,R478,-104.875454,39.578688,,,,,1,25,,C31,10/25/20 3:28,,1,1,3,1,Y,0,,,0,2,24,,24,3,4,1,1,ICY,3,SNOW/SLEET/HAIL,,,,,,,,,3,1,N,CARELESS DRIVING,141,0,1,0,0,B,1,A,2,B,0,0,0,0,,,,,,,,,1,1,1,0,0,Y,7,1,11,65,65,17,Careless Driving,,NONE,,,,"SANCHEZ-MARTINEZ was traveling NB in the #2 lane on 125 at the E. Dry Creek Rd. e&gt;dt going at<br />least 65 MPH. He went to change lanes from the #2 to the #1 lane and when he did so lost control<br />of his vehicle and caused him to crash head on into the concrete highway barrier. At the time of the<br />accident it had been snowing for at least 4 hours and the temperature had dropped to 19 degrees<br />Fahrenheit and the road was icing over in multiple spots. Wien he struck the concrete highway<br />barrier, the debris was launched into the #1. #2, and #3 lanes of SB 1-25. COT responded."
AC20-0016697,CT,0,0,1,0,10/20/20 7:00,E ARAPAHOE RD / S PEORIA ST,,Centennial,CO,80112,,R11,-104.848089,39.595071,,,,,,,,,10/20/20 7:00,,0,2,,0,,0,,,0,1,,,,,,,,,,,,,,,,,,,3,1,N,,,0,,,,,,,,,,,,,,,,,,,,,1,1,,0,0,,,,,,,,,,,,,,See Report
AC20-0016698,CT,0,0,1,0,10/20/20 7:01,5999 E COUNTY LINE RD,S HOLLY ST/COUNTY LINE PL,Centennial,CO,80112,,R564,-104.917237,39.566137,,,,,,,,,10/20/20 7:01,,0,2,,0,,0,,,0,1,,,,,,,,,,,,,,,,,,,3,1,N,,,0,,,,,,,,,,,,,,,,,,,,,1,1,,0,0,,,,,,,,,,,,,,See Report
AC20-0016698,CT,0,0,1,0,10/20/20 7:01,5999 E COUNTY LINE RD,S HOLLY ST/COUNTY LINE PL,Centennial,CO,80112,,R564,-104.917237,39.566137,,,,,,,,,10/20/20 7:01,,0,2,,0,,0,,,0,1,,,,,,,,,,,,,,,,,,,3,2,N,,,0,,,,,,,,,,,,,,,,,,,,,2,1,,0,0,,,,,,,,,,,,,,See Report
